DATE,COUNTY,INDIVIDUALS,CASELOADS,ISSUANCE
2020-07-01,Knox,43976,23103,5375461
2020-07-01,Lake,1605,919,189076
2020-07-01,Lauderdale,5349,2808,624250
2020-07-01,Lawrence,5324,2687,592076
2020-07-01,Lewis,1828,929,201013
2020-07-01,Lincoln,4742,2254,555288
2020-07-01,Loudon,3914,1957,451887
2020-07-01,Macon,4301,2076,523994
2020-07-01,Madison,15256,7687,1839033
2020-07-01,Marion,4355,2183,535926
2020-07-01,Marshall,3491,1683,418162
2020-07-01,Maury,8563,4313,1064262
2020-07-01,Meigs,2111,1081,255601
2020-07-01,Monroe,6387,3220,713782
2020-07-01,Montgomery,21236,9606,2664843
2020-07-01,Moore,440,214,52505
2020-07-01,Morgan,3125,1563,351286
2020-07-01,McMinn,7314,3672,881792
2020-07-01,McNairy,4198,2292,464115
2020-07-01,Obion,4795,2423,557234
2020-07-01,Overton,2903,1547,323157
2020-07-01,Perry,1217,588,134983
2020-07-01,Pickett,764,400,79092
2020-07-01,Polk,2340,1194,266206
2020-07-01,Putnam,9102,4671,1080442
2020-07-01,Rhea,5647,2834,689094
2020-07-01,Roane,6494,3310,765481
2020-07-01,Robertson,7201,3363,902009
2020-07-01,Rutherford,24343,10908,3109605
2020-07-01,Scott,5717,2948,653820
2020-07-01,Sequatchie,2817,1411,341647
2020-07-01,Sevier,8036,4099,939476
2020-07-01,Shelby,187547,90897,24571927
2020-07-01,Smith,2291,1144,281502
2020-07-01,Stewart,1650,754,188115
2020-07-01,Sullivan,19471,10054,2252350
2020-07-01,Sumner,14081,6622,1785795
2020-07-01,Tipton,7868,3878,960956
2020-07-01,Trousdale,1170,596,146082
2020-07-01,Unicoi,2274,1233,243291
2020-07-01,Union,3414,1639,376071
2020-07-01,Van Buren,835,426,91576
2020-07-01,Warren,6815,3370,818254
2020-07-01,Washington,13123,6988,1578956
2020-07-01,Wayne,1847,1004,196510
2020-07-01,Weakley,4359,2275,493939
2020-07-01,White,4008,1984,461023
2020-07-01,Williamson,3968,1870,493052
2020-07-01,Wilson,9083,3816,1190083
2020-08-01,Anderson,9861,5044,1167314
2020-08-01,Bedford,7603,3476,951940
2020-08-01,Benton,2502,1321,282579
2020-08-01,Bledsoe,2428,1289,295023
2020-08-01,Blount,11268,5874,1322447
2020-08-01,Bradley,13639,6750,1665657
2020-08-01,Campbell,8211,4570,942698
2020-08-01,Cannon,1870,961,231256
2020-08-01,Carroll,4246,2104,478787
2020-08-01,Carter,7660,3949,841075
2020-08-01,Cheatham,3254,1556,407782
2020-08-01,Chester,2300,1086,258067
2020-08-01,Claiborne,5304,2757,577445
2020-08-01,Clay,1441,763,150026
2020-08-01,Cocke,7767,4148,899627
2020-08-01,Coffee,7986,3905,987284
2020-08-01,Crockett,2052,1037,233169
2020-08-01,Cumberland,7131,3583,829732
2020-08-01,Davidson,73880,36112,9426628
2020-08-01,Decatur,1783,951,190376
2020-08-01,Dekalb,2964,1504,361083
2020-08-01,Dickson,6274,3157,776032
2020-08-01,Dyer,7056,3550,829210
2020-08-01,Fayette,4565,2483,542965
2020-08-01,Fentress,3693,2034,393139
2020-08-01,Franklin,4287,2153,517515
2020-08-01,Gibson,7737,3905,873520
2020-08-01,Giles,3870,1990,464008
2020-08-01,Grainger,3314,1627,378097
2020-08-01,Greene,8085,4205,892783
2020-08-01,Grundy,3117,1605,358487
2020-08-01,Hamblen,8601,4286,1009431
2020-08-01,Hamilton,41381,21477,5229746
2020-08-01,Hancock,2099,1121,235348
2020-08-01,Hardeman,4448,2373,511346
2020-08-01,Hardin,4628,2439,514348
2020-08-01,Hawkins,8481,4191,952649
2020-08-01,Haywood,3737,2016,415730
2020-08-01,Henderson,4280,2176,477175
2020-08-01,Henry,5029,2521,580397
2020-08-01,Hickman,3333,1685,389350
2020-08-01,Houston,1185,570,133808
2020-08-01,Humphreys,2238,1115,265924
2020-08-01,Jackson,1865,1016,210261
2020-08-01,Jefferson,6138,3158,695894
2020-08-01,Johnson,2940,1620,314497
2020-08-01,Knox,44299,23278,5422046
2020-08-01,Lake,1661,933,196175
2020-08-01,Lauderdale,5350,2767,629524
2020-08-01,Lawrence,5414,2718,603010
2020-08-01,Lewis,1801,919,196516
2020-08-01,Lincoln,4737,2240,547025
2020-08-01,Loudon,4100,2012,469497
2020-08-01,Macon,4249,2043,514812
2020-08-01,Madison,15548,7781,1871480
2020-08-01,Marion,4438,2219,550777
2020-08-01,Marshall,3549,1698,424207
2020-08-01,Maury,9168,4535,1147926
2020-08-01,Meigs,2103,1083,257472
2020-08-01,Monroe,6565,3281,742190
2020-08-01,Montgomery,21856,9872,2748268
2020-08-01,Moore,452,226,53503
2020-08-01,Morgan,3118,1555,351067
2020-08-01,McMinn,7410,3708,894915
2020-08-01,McNairy,4179,2266,464775
2020-08-01,Obion,4816,2437,558504
2020-08-01,Overton,2959,1555,331325
2020-08-01,Perry,1238,604,137670
2020-08-01,Pickett,744,398,77302
2020-08-01,Polk,2369,1197,271459
2020-08-01,Putnam,9066,4673,1081374
2020-08-01,Rhea,5720,2863,698370
2020-08-01,Roane,6589,3309,772310
2020-08-01,Robertson,7261,3405,907329
2020-08-01,Rutherford,24312,10859,3078478
2020-08-01,Scott,5782,2973,658528
2020-08-01,Sequatchie,2792,1407,339132
2020-08-01,Sevier,8376,4224,971727
2020-08-01,Shelby,188259,91448,24590322
2020-08-01,Smith,2317,1150,279041
2020-08-01,Stewart,1606,734,180149
2020-08-01,Sullivan,19928,10280,2314409
2020-08-01,Sumner,14297,6660,1795861
2020-08-01,Tipton,7967,3910,971575
2020-08-01,Trousdale,1160,582,140224
2020-08-01,Unicoi,2349,1279,247855
2020-08-01,Union,3427,1653,372332
2020-08-01,Van Buren,850,435,92229
2020-08-01,Warren,6684,3328,798118
2020-08-01,Washington,13332,7142,1600312
2020-08-01,Wayne,1909,1035,206273
2020-08-01,Weakley,4357,2277,494951
2020-08-01,White,3950,1960,448631
2020-08-01,Williamson,3852,1828,470544
2020-08-01,Wilson,9289,4529,1207623
2020-09-01,Anderson,10174,5127,1197488
2020-09-01,Bedford,7775,3542,963980
2020-09-01,Benton,2507,1321,281737
2020-09-01,Bledsoe,2478,1309,298524
2020-09-01,Blount,11303,5888,1297919
2020-09-01,Bradley,13890,6865,1677331
2020-09-01,Campbell,8282,4600,947313
2020-09-01,Cannon,1937,989,236072
2020-09-01,Carroll,4379,2175,492853
2020-09-01,Carter,7805,4006,854240
2020-09-01,Cheatham,3273,1536,403825
2020-09-01,Chester,2397,1126,268113
2020-09-01,Claiborne,5297,2744,566719
2020-09-01,Clay,1494,775,154014
2020-09-01,Cocke,7900,4199,905483
2020-09-01,Coffee,8182,3978,1010970
2020-09-01,Crockett,2047,1033,232933
2020-09-01,Cumberland,7373,3683,840165
2020-09-01,Davidson,73275,35795,9255798
2020-09-01,Decatur,1826,968,197852
2020-09-01,Dekalb,3010,1508,357804
2020-09-01,Dickson,6278,3170,763895
2020-09-01,Dyer,7006,3509,809483
2020-09-01,Fayette,4601,2499,543878
2020-09-01,Fentress,3770,2050,404164
2020-09-01,Franklin,4389,2204,517265
2020-09-01,Gibson,7782,3910,869076
2020-09-01,Giles,3897,1646,453376
2020-09-01,Grainger,3295,1630,360638
2020-09-01,Greene,8287,4280,916112
2020-09-01,Grundy,3200,1639,367162
2020-09-01,Hamblen,8844,4423,1024094
2020-09-01,Hamilton,41978,21681,5258755
2020-09-01,Hancock,2146,1132,239713
2020-09-01,Hardeman,4561,2428,513677
2020-09-01,Hardin,4756,2478,528132
2020-09-01,Hawkins,8654,4246,957899
2020-09-01,Haywood,3898,2098,425659
2020-09-01,Henderson,4432,2220,492325
2020-09-01,Henry,5225,2617,602878
2020-09-01,Hickman,3391,1699,389017
2020-09-01,Houston,1203,587,136343
2020-09-01,Humphreys,2311,1142,273035
2020-09-01,Jackson,1962,1058,218636
2020-09-01,Jefferson,6319,3215,719805
2020-09-01,Johnson,2993,1632,316679
2020-09-01,Knox,45108,23515,5443367
2020-09-01,Lake,1671,937,190629
2020-09-01,Lauderdale,5361,2789,625906
2020-09-01,Lawrence,5635,2781,629697
2020-09-01,Lewis,1825,921,197623
2020-09-01,Lincoln,4847,2284,560790
2020-09-01,Loudon,4105,2013,472095
2020-09-01,Macon,4304,2062,511591
2020-09-01,Madison,15577,7792,1855212
2020-09-01,Marion,4513,2244,552032
2020-09-01,Marshall,3614,1723,430595
2020-09-01,Maury,9244,4540,1133319
2020-09-01,Meigs,2119,1096,257254
2020-09-01,Monroe,6689,3349,757951
2020-09-01,Montgomery,22305,9991,2786739
2020-09-01,Moore,482,236,56230
2020-09-01,Morgan,3163,1586,349842
2020-09-01,McMinn,7646,3810,925335
2020-09-01,McNairy,4193,2298,462486
2020-09-01,Obion,4808,2434,548452
2020-09-01,Overton,2930,1541,320862
2020-09-01,Perry,1257,611,139861
2020-09-01,Pickett,740,398,77156
2020-09-01,Polk,2334,1191,263999
2020-09-01,Putnam,9168,4691,1083296
2020-09-01,Rhea,5755,2881,695238
2020-09-01,Roane,6753,3396,785206
2020-09-01,Robertson,7365,3444,912932
2020-09-01,Rutherford,24666,10931,3096402
2020-09-01,Scott,5835,2986,659805
2020-09-01,Sequatchie,2897,1425,348822
2020-09-01,Sevier,8509,4254,974346
2020-09-01,Shelby,189193,91636,24657648
2020-09-01,Smith,2316,1156,273847
2020-09-01,Stewart,1653,761,186097
2020-09-01,Sullivan,20418,10432,2335499
2020-09-01,Sumner,14481,6709,1798251
2020-09-01,Tipton,8002,3926,964255
2020-09-01,Trousdale,1177,588,139121
2020-09-01,Unicoi,2425,1306,259314
2020-09-01,Union,3501,1682,378051
2020-09-01,Van Buren,858,431,89846
2020-09-01,Warren,6947,3438,822626
2020-09-01,Washington,13596,7237,1610326
2020-09-01,Wayne,1981,1078,212374
2020-09-01,Weakley,4430,2293,500291
2020-09-01,White,4085,2017,457444
2020-09-01,Williamson,3948,1866,481749
2020-09-01,Wilson,9208,4506,1179674
2020-10-01,Anderson,10288,5197,1280056
2020-10-01,Bedford,7839,3571,1031443
2020-10-01,Benton,2581,1357,313214
2020-10-01,Bledsoe,2524,1321,325789
2020-10-01,Blount,11510,5977,1404303
2020-10-01,Bradley,14075,6922,1818122
2020-10-01,Campbell,8272,4610,1018784
2020-10-01,Cannon,1986,1009,260806
2020-10-01,Carroll,4377,2171,526917
2020-10-01,Carter,7882,4051,913928
2020-10-01,Cheatham,3337,1578,441152
2020-10-01,Chester,2374,1112,280210
2020-10-01,Claiborne,5333,2772,613480
2020-10-01,Clay,1547,795,173507
2020-10-01,Cocke,7966,4215,967671
2020-10-01,Coffee,8419,4033,1088819
2020-10-01,Crockett,2071,1037,250020
2020-10-01,Cumberland,7472,3729,911347
2020-10-01,Davidson,74564,36343,9965808
2020-10-01,Decatur,1822,968,208841
2020-10-01,Dekalb,3053,1529,388693
2020-10-01,Dickson,6247,3159,810143
2020-10-01,Dyer,7296,3630,900053
2020-10-01,Fayette,4554,2472,574511
2020-10-01,Fentress,3784,2064,427710
2020-10-01,Franklin,4523,2250,558090
2020-10-01,Gibson,8075,4021,972227
2020-10-01,Giles,3971,2043,495736
2020-10-01,Grainger,3362,1659,395508
2020-10-01,Greene,8386,4312,987046
2020-10-01,Grundy,3216,1659,386862
2020-10-01,Hamblen,8982,4500,1106987
2020-10-01,Hamilton,42735,21956,5681587
2020-10-01,Hancock,2093,1116,246763
2020-10-01,Hardeman,4444,2365,536457
2020-10-01,Hardin,4692,2435,551101
2020-10-01,Hawkins,8906,4338,1071184
2020-10-01,Haywood,3950,2118,465543
2020-10-01,Henderson,4430,2209,524047
2020-10-01,Henry,5323,2652,655279
2020-10-01,Hickman,3490,1735,430642
2020-10-01,Houston,1240,598,150949
2020-10-01,Humphreys,2320,1158,294241
2020-10-01,Jackson,1980,1056,238131
2020-10-01,Jefferson,6431,3234,772359
2020-10-01,Johnson,2921,1622,326410
2020-10-01,Knox,45201,23609,5797433
2020-10-01,Lake,1698,947,212027
2020-10-01,Lauderdale,5384,2822,677822
2020-10-01,Lawrence,5804,2850,695467
2020-10-01,Lewis,1844,937,212551
2020-10-01,Lincoln,4834,2284,589747
2020-10-01,Loudon,4344,2106,528272
2020-10-01,Macon,4302,2080,545268
2020-10-01,Madison,15919,7934,2001687
2020-10-01,Marion,4527,2250,579944
2020-10-01,Marshall,3753,1765,476389
2020-10-01,Maury,9633,4710,1246772
2020-10-01,Meigs,2164,1130,281627
2020-10-01,Monroe,6747,3373,811767
2020-10-01,Montgomery,22801,10143,3018215
2020-10-01,Moore,492,236,62144
2020-10-01,Morgan,3169,1594,372700
2020-10-01,McMinn,7736,3871,998845
2020-10-01,McNairy,4205,2280,493377
2020-10-01,Obion,4884,2469,596726
2020-10-01,Overton,3003,1567,348146
2020-10-01,Perry,1283,627,149983
2020-10-01,Pickett,724,394,78603
2020-10-01,Polk,2381,1207,289338
2020-10-01,Putnam,9253,4736,1171647
2020-10-01,Rhea,5751,2872,738968
2020-10-01,Roane,6922,3477,861446
2020-10-01,Robertson,7321,3427,967930
2020-10-01,Rutherford,24988,11017,3291382
2020-10-01,Scott,5847,2968,701982
2020-10-01,Sequatchie,2857,1428,369195
2020-10-01,Sevier,8796,4343,1067705
2020-10-01,Shelby,190682,92306,26239426
2020-10-01,Smith,2398,1187,304798
2020-10-01,Stewart,1669,755,199035
2020-10-01,Sullivan,20752,10594,2545417
2020-10-01,Sumner,14623,6780,1922414
2020-10-01,Tipton,8112,3973,1049133
2020-10-01,Trousdale,1184,592,148096
2020-10-01,Unicoi,2475,1329,283405
2020-10-01,Union,3503,1679,410894
2020-10-01,Van Buren,880,450,103567
2020-10-01,Warren,6940,3454,874382
2020-10-01,Washington,13865,7361,1755976
2020-10-01,Wayne,2053,1109,238069
2020-10-01,Weakley,4360,2239,522644
2020-10-01,White,4097,2038,496598
2020-10-01,Williamson,3954,1854,512005
2020-10-01,Wilson,9282,4510,1250826
2020-11-01,Anderson,10387,5249,1276928
2020-11-01,Bedford,7846,3591,1029905
2020-11-01,Benton,2573,1357,301149
2020-11-01,Bledsoe,2456,1293,310967
2020-11-01,Blount,11748,6086,1424182
2020-11-01,Bradley,14285,7060,1816205
2020-11-01,Campbell,8326,4633,1008682
2020-11-01,Cannon,2003,1018,261177
2020-11-01,Carroll,4395,2198,523145
2020-11-01,Carter,7950,4066,911996
2020-11-01,Cheatham,3368,1576,436971
2020-11-01,Chester,2467,1140,285899
2020-11-01,Claiborne,5445,2814,625217
2020-11-01,Clay,1486,785,162671
2020-11-01,Cocke,8104,4300,976892
2020-11-01,Coffee,8591,4103,1104264
2020-11-01,Crockett,2078,1056,248794
2020-11-01,Cumberland,7508,3735,900191
2020-11-01,Davidson,74614,36459,9809939
2020-11-01,Decatur,1830,974,209621
2020-11-01,Dekalb,3051,1535,372555
2020-11-01,Dickson,6178,3147,789112
2020-11-01,Dyer,7228,3619,882987
2020-11-01,Fayette,4672,2524,576350
2020-11-01,Fentress,3833,2087,429252
2020-11-01,Franklin,4566,2273,568641
2020-11-01,Gibson,8005,4034,942598
2020-11-01,Giles,3999,2077,492668
2020-11-01,Grainger,3370,1677,393488
2020-11-01,Greene,8530,4388,998834
2020-11-01,Grundy,3318,1695,397681
2020-11-01,Hamblen,9127,4540,1115496
2020-11-01,Hamilton,43251,22202,5690475
2020-11-01,Hancock,2102,1123,247069
2020-11-01,Hardeman,4559,2446,538965
2020-11-01,Hardin,4723,2473,546643
2020-11-01,Hawkins,8751,4307,1028877
2020-11-01,Haywood,3882,2098,450840
2020-11-01,Henderson,4532,2280,527156
2020-11-01,Henry,5277,2643,639754
2020-11-01,Hickman,3481,1741,425938
2020-11-01,Houston,1260,617,146436
2020-11-01,Humphreys,2331,1156,291336
2020-11-01,Jackson,1972,1054,233223
2020-11-01,Jefferson,6531,3261,779571
2020-11-01,Johnson,2980,1652,329777
2020-11-01,Knox,45783,23956,5804530
2020-11-01,Lake,1672,930,204014
2020-11-01,Lauderdale,5487,2871,682414
2020-11-01,Lawrence,5832,2862,690942
2020-11-01,Lewis,1847,927,212748
2020-11-01,Lincoln,4889,2317,590000
2020-11-01,Loudon,4431,2132,534245
2020-11-01,Macon,4308,2079,537061
2020-11-01,Madison,16056,8012,1994668
2020-11-01,Marion,4563,2288,585108
2020-11-01,Marshall,3852,1813,476851
2020-11-01,Maury,9721,4737,1250178
2020-11-01,Meigs,2168,1137,281680
2020-11-01,Monroe,6823,3420,816674
2020-11-01,Montgomery,23249,10338,3027556
2020-11-01,Moore,481,237,57781
2020-11-01,Morgan,3225,1607,368047
2020-11-01,McMinn,7905,3944,995483
2020-11-01,McNairy,4131,2245,471959
2020-11-01,Obion,4867,2489,586181
2020-11-01,Overton,3033,1565,344966
2020-11-01,Perry,1269,623,146393
2020-11-01,Pickett,720,399,78063
2020-11-01,Polk,2437,1235,293313
2020-11-01,Putnam,9374,4789,1171610
2020-11-01,Rhea,5690,2888,721823
2020-11-01,Roane,6969,3505,855062
2020-11-01,Robertson,7443,3488,972111
2020-11-01,Rutherford,25301,11183,3271584
2020-11-01,Scott,5867,2999,704390
2020-11-01,Sequatchie,2797,1413,356711
2020-11-01,Sevier,9028,4476,1071404
2020-11-01,Shelby,190879,92491,25886028
2020-11-01,Smith,2351,1171,289291
2020-11-01,Stewart,1684,759,201683
2020-11-01,Sullivan,21223,10801,2578856
2020-11-01,Sumner,14747,6855,1908804
2020-11-01,Tipton,8179,4008,1039788
2020-11-01,Trousdale,1192,595,148729
2020-11-01,Unicoi,2481,1350,283524
2020-11-01,Union,3471,1683,404166
2020-11-01,Van Buren,877,441,100246
2020-11-01,Warren,6971,3495,864693
2020-11-01,Washington,13956,7447,1736472
2020-11-01,Wayne,2012,1093,228197
2020-11-01,Weakley,4465,2280,527538
2020-11-01,White,4132,2050,486195
2020-11-01,Williamson,4136,1933,525426
2020-11-01,Wilson,9336,4538,1234871
2020-12-01,Anderson,10705,5383,1313462
2020-12-01,Bedford,8029,3689,1042358
2020-12-01,Benton,2675,1422,316091
2020-12-01,Bledsoe,2550,1343,322398
2020-12-01,Blount,12139,6287,1470295
2020-12-01,Bradley,14748,7279,1879153
2020-12-01,Campbell,8637,4781,1038888
2020-12-01,Cannon,2040,1041,264095
2020-12-01,Carroll,4561,2274,539719
2020-12-01,Carter,8215,4191,942002
2020-12-01,Cheatham,3439,1629,448895
2020-12-01,Chester,2480,1157,288654
2020-12-01,Claiborne,5562,2900,636592
2020-12-01,Clay,1528,803,168369
2020-12-01,Cocke,8302,4400,995940
2020-12-01,Coffee,8903,4273,1139902
2020-12-01,Crockett,2107,1077,254720
2020-12-01,Cumberland,7792,3889,928694
2020-12-01,Davidson,77147,37807,10133813
2020-12-01,Decatur,1866,986,218549
2020-12-01,Dekalb,3194,1593,390416
2020-12-01,Dickson,6469,3289,827141
2020-12-01,Dyer,7474,3719,914611
2020-12-01,Fayette,4763,2556,591012
2020-12-01,Fentress,3921,2158,443839
2020-12-01,Franklin,4685,2343,579890
2020-12-01,Gibson,8346,4156,984830
2020-12-01,Giles,4115,2126,502021
2020-12-01,Grainger,3492,1744,405634
2020-12-01,Greene,8761,4508,1020231
2020-12-01,Grundy,3357,1735,399003
2020-12-01,Hamblen,9374,4673,1152983
2020-12-01,Hamilton,44833,23031,5883791
2020-12-01,Hancock,2147,1146,255354
2020-12-01,Hardeman,4659,2489,551937
2020-12-01,Hardin,4924,2573,572671
2020-12-01,Hawkins,9119,4463,1082827
2020-12-01,Haywood,3961,2148,458350
2020-12-01,Henderson,4744,2366,552675
2020-12-01,Henry,5493,2741,663169
2020-12-01,Hickman,3678,1819,449211
2020-12-01,Houston,1316,628,153645
2020-12-01,Humphreys,2430,1199,296831
2020-12-01,Jackson,2035,1072,239472
2020-12-01,Jefferson,6657,3330,788693
2020-12-01,Johnson,3073,1696,342887
2020-12-01,Knox,47430,24778,5999992
2020-12-01,Lake,1708,943,208893
2020-12-01,Lauderdale,5627,2949,698741
2020-12-01,Lawrence,6071,2974,721613
2020-12-01,Lewis,1890,943,218161
2020-12-01,Lincoln,5014,2382,602669
2020-12-01,Loudon,4489,2190,543492
2020-12-01,Macon,4437,2138,546260
2020-12-01,Madison,16683,8346,2072899
2020-12-01,Marion,4757,2361,605304
2020-12-01,Marshall,3900,1850,483104
2020-12-01,Maury,10136,4944,1317869
2020-12-01,Meigs,2251,1175,293216
2020-12-01,Monroe,6991,3535,843481
2020-12-01,Montgomery,24214,10750,3154465
2020-12-01,Moore,513,249,62047
2020-12-01,Morgan,3298,1646,377038
2020-12-01,McMinn,8171,4041,1029623
2020-12-01,McNairy,4335,2331,503680
2020-12-01,Obion,4996,2554,600890
2020-12-01,Overton,3051,1584,345812
2020-12-01,Perry,1312,645,151272
2020-12-01,Pickett,745,413,80418
2020-12-01,Polk,2532,1276,299108
2020-12-01,Putnam,9702,4970,1205077
2020-12-01,Rhea,5931,2994,752128
2020-12-01,Roane,7263,3643,895116
2020-12-01,Robertson,7617,3587,994279
2020-12-01,Rutherford,26264,11636,3398861
2020-12-01,Scott,5955,3062,710956
2020-12-01,Sequatchie,2941,1475,373876
2020-12-01,Sevier,9347,4618,1119269
2020-12-01,Shelby,197005,95438,26666204
2020-12-01,Smith,2460,1233,304642
2020-12-01,Stewart,1687,768,203772
2020-12-01,Sullivan,21915,11183,2657284
2020-12-01,Sumner,15189,7090,1968502
2020-12-01,Tipton,8452,4119,1079566
2020-12-01,Trousdale,1261,631,156889
2020-12-01,Unicoi,2593,1387,297117
2020-12-01,Union,3582,1748,420374
2020-12-01,Van Buren,910,453,106824
2020-12-01,Warren,7337,3630,909645
2020-12-01,Washington,14487,7690,1805308
2020-12-01,Wayne,2051,1112,231738
2020-12-01,Weakley,4727,2394,552099
2020-12-01,White,4267,2125,500413
2020-12-01,Williamson,4239,1969,539869
2020-12-01,Wilson,9773,4713,1295478
2021-01-01,Anderson,10786,5432,1330010
2021-01-01,Bedford,7923,3654,1039577
2021-01-01,Benton,2682,1427,325834
2021-01-01,Bledsoe,2543,1350,325074
2021-01-01,Blount,12192,6325,1494906
2021-01-01,Bradley,14581,7262,1881156
2021-01-01,Campbell,8531,4742,1031766
2021-01-01,Cannon,2020,1028,260376
2021-01-01,Carroll,4513,2264,534138
2021-01-01,Carter,8123,4182,941360
2021-01-01,Cheatham,3419,1636,448878
2021-01-01,Chester,2471,1167,287493
2021-01-01,Claiborne,5534,2881,639795
2021-01-01,Clay,1516,795,168511
2021-01-01,Cocke,8359,4438,1005434
2021-01-01,Coffee,8892,4284,1157561
2021-01-01,Crockett,2120,1080,255292
2021-01-01,Cumberland,7760,3867,931237
2021-01-01,Davidson,78096,38424,10469049
2021-01-01,Decatur,1830,978,214628
2021-01-01,Dekalb,3169,1594,398727
2021-01-01,Dickson,6500,3313,834937
2021-01-01,Dyer,7363,3692,914341
2021-01-01,Fayette,4805,2592,604459
2021-01-01,Fentress,3942,2153,440179
2021-01-01,Franklin,4712,2366,586579
2021-01-01,Gibson,8321,4173,989799
2021-01-01,Giles,4125,2119,509105
2021-01-01,Grainger,3524,1751,410012
2021-01-01,Greene,8719,4510,1019020
2021-01-01,Grundy,3357,1722,397788
2021-01-01,Hamblen,9354,4669,1152827
2021-01-01,Hamilton,44512,22967,5899522
2021-01-01,Hancock,2062,1103,247121
2021-01-01,Hardeman,4751,2519,566177
2021-01-01,Hardin,4804,2519,553533
2021-01-01,Hawkins,9074,4441,1083954
2021-01-01,Haywood,4027,2173,475292
2021-01-01,Henderson,4739,2360,550225
2021-01-01,Henry,5402,2711,655378
2021-01-01,Hickman,3641,1842,451676
2021-01-01,Houston,1305,628,154178
2021-01-01,Humphreys,2426,1203,298689
2021-01-01,Jackson,1991,1063,233170
2021-01-01,Jefferson,6706,3342,808671
2021-01-01,Johnson,2969,1645,333381
2021-01-01,Knox,47759,25028,6153289
2021-01-01,Lake,1726,955,214801
2021-01-01,Lauderdale,5623,2944,706777
2021-01-01,Lawrence,6040,2987,723403
2021-01-01,Lewis,1904,940,228148
2021-01-01,Lincoln,5005,2383,598399
2021-01-01,Loudon,4509,2200,551268
2021-01-01,Macon,4494,2170,564408
2021-01-01,Madison,16682,8355,2103854
2021-01-01,Marion,4743,2363,611696
2021-01-01,Marshall,3905,1857,486973
2021-01-01,Maury,10156,4971,1337280
2021-01-01,Meigs,2265,1186,296760
2021-01-01,Monroe,6925,3531,840781
2021-01-01,Montgomery,24465,10914,3245067
2021-01-01,Moore,538,255,65717
